Time,Code,N,WL,WW,WA,BM,BL,ED
2021-7-14,2-143-111,2106,3.7871,1.2075,3.1415,0.7658,2.6,1
2021-7-14,2-143-112,2078,3.7469,1.1997,3.0873,0.7658,2.6,1
2021-7-14,2-143-121,1242,1.9642,0.9141,1.3909,0.7658,2.6,1
2021-7-14,2-143-122,1256,1.9654,0.9123,1.3788,0.7658,2.6,1
2021-7-14,2-144-211,2039,3.7143,1.1182,2.8709,0.8117,3.2,1
2021-7-14,2-144-212,1969,3.5946,1.1108,2.8234,0.8117,3.2,1
2021-7-14,2-144-221,1205,1.9259,0.8707,1.2969,0.8117,3.2,1
2021-7-14,2-144-222,1223,1.9209,0.8776,1.3125,0.8117,3.2,1
2021-7-14,2-145-111,2071,3.765,1.1535,2.9584,0.6748,2.8,1
2021-7-14,2-145-112,2034,3.7305,1.1559,2.9606,0.6748,2.8,1
2021-7-14,2-145-121,1244,2.0022,0.865,1.3176,0.6748,2.8,1
2021-7-14,2-145-122,1227,1.9463,0.8963,1.3257,0.6748,2.8,1
2021-7-14,2-146-111,2105,3.809,1.1802,3.0887,0.7427,2.8,0.9
2021-7-14,2-146-112,2156,3.7203,1.1819,3.0814,0.7427,2.8,0.9
2021-7-14,2-146-121,1291,2.0409,0.9314,1.4648,0.7427,2.8,0.9
2021-7-14,2-146-122,1255,1.9577,0.9468,1.4369,0.7427,2.8,0.9
2021-7-14,2-147-111,2286,4.1129,1.2491,3.5176,0.9329,2.9,1
2021-7-14,2-147-112,2258,4.0218,1.2379,3.4887,0.9329,2.9,1
2021-7-14,2-147-121,1393,2.1266,0.9654,1.6068,0.9329,2.9,1
2021-7-14,2-147-122,1336,2.1167,0.9591,1.5868,0.9329,2.9,1
2021-7-14,2-148-211,2185,3.8862,1.1986,3.1906,0.9015,3.2,0.9
2021-7-14,2-148-212,2090,3.8271,1.1939,3.1947,0.9015,3.2,0.9
2021-7-14,2-148-221,1297,2.0588,0.9425,1.4981,0.9015,3.2,0.9
2021-7-14,2-148-222,1289,2.0168,0.9284,1.4446,0.9015,3.2,0.9
2021-7-14,2-149-211,2155,3.9578,1.2163,3.3539,0.878,3.1,1
2021-7-14,2-149-212,2157,3.8856,1.2119,3.3046,0.878,3.1,1
2021-7-14,2-149-221,1346,2.1291,0.9466,1.5592,0.878,3.1,1
2021-7-14,2-149-222,1330,2.0942,0.9092,1.4809,0.878,3.1,1
2021-7-14,2-150-111,2091,3.8355,1.2405,3.2764,0.6659,2.8,0.9
2021-7-14,2-150-112,2163,3.9674,1.2422,3.3824,0.6659,2.8,0.9
2021-7-14,2-150-121,1315,2.0842,0.9321,1.4579,0.6659,2.8,0.9
2021-7-14,2-150-122,1295,2.0417,0.9275,1.4424,0.6659,2.8,0.9
2021-7-14,2-151-111,2164,3.8945,1.1867,3.1988,0.8628,3.1,1
2021-7-14,2-151-112,2139,3.797,1.1697,3.1843,0.8628,3.1,1
2021-7-14,2-151-121,1244,2.0203,0.8853,1.361,0.8628,3.1,1
2021-7-14,2-151-122,1271,1.9944,0.8952,1.3908,0.8628,3.1,1
2021-7-14,2-152-111,2335,4.1795,1.2645,3.6388,0.9584,2.8,1.1
2021-7-14,2-152-112,2253,4.119,1.2588,3.6131,0.9584,2.8,1.1
2021-7-14,2-152-121,1332,2.1463,0.9622,1.6126,0.9584,2.8,1.1
2021-7-14,2-152-122,1359,2.1219,0.9865,1.6126,0.9584,2.8,1.1
2021-7-14,2-153-211,2020,3.7004,1.139,2.9491,0.7527,3.1,0.8
2021-7-14,2-153-212,2039,3.6885,1.1327,2.9029,0.7527,3.1,0.8
2021-7-14,2-153-221,1160,1.8386,0.8554,1.1865,0.7527,3.1,0.8
2021-7-14,2-153-222,1199,1.8262,0.8789,1.237,0.7527,3.1,0.8
2021-7-14,2-154-211,1991,3.6124,1.094,2.711,0.5336,3,0.9
2021-7-14,2-154-212,1954,3.5582,1.0971,2.7276,0.5336,3,0.9
2021-7-14,2-154-221,1217,1.8963,0.8896,1.2958,0.5336,3,0.9
2021-7-14,2-154-222,1196,1.883,0.8843,1.2956,0.5336,3,0.9
2021-7-16,2-155-111,2168,3.9328,1.2418,3.3812,0.9175,3,1.1
2021-7-16,2-155-112,2184,3.892,1.2451,3.3979,0.9175,3,1.1
2021-7-16,2-155-121,1345,2.1239,0.9591,1.4984,0.9175,3,1.1
2021-7-16,2-155-122,1262,1.974,0.9527,1.4537,0.9175,3,1.1
2021-7-16,2-156-211,2184,4.0569,1.2493,3.4568,0.9918,3.3,1.2
2021-7-16,2-156-212,2278,3.9968,1.2209,3.5393,0.9918,3.3,1.2
2021-7-16,2-156-221,1318,2.0891,0.9504,1.5381,0.9918,3.3,1.2
2021-7-16,2-156-222,1313,2.0648,0.9646,1.5629,0.9918,3.3,1.2
2021-7-16,2-157-211,2120,3.8916,1.1729,3.1809,0.7503,3.1,1.1
2021-7-16,2-157-212,2063,3.7967,1.1909,3.1482,0.7503,3.1,1.1
2021-7-16,2-157-221,1276,2.0381,0.8898,1.3629,0.7503,3.1,1.1
2021-7-16,2-157-222,1280,2.0134,0.8987,1.2776,0.7503,3.1,1.1
2021-7-16,2-158-111,2230,4.0465,1.2317,3.4972,0.8267,2.9,1.1
2021-7-16,2-158-112,2174,3.973,1.2242,3.3932,0.8267,2.9,1.1
2021-7-16,2-158-121,1341,2.1007,0.9315,1.4315,0.8267,2.9,1.1
2021-7-16,2-158-122,1320,2.0747,0.9398,1.4995,0.8267,2.9,1.1
2021-7-16,2-159-211,2133,3.8892,1.1737,3.1735,0.8095,3.3,1.1
2021-7-16,2-159-212,2131,3.8294,1.1749,3.1094,0.8095,3.3,1.1
2021-7-16,2-159-221,1298,2.0363,0.876,1.3813,0.8095,3.3,1.1
2021-7-16,2-159-222,1253,1.9822,0.898,1.3362,0.8095,3.3,1.1
2021-7-16,2-160-211,2103,3.8407,1.1816,3.2023,0.7625,3.1,1.1
2021-7-16,2-160-212,2150,3.8823,1.1883,3.1509,0.7625,3.1,1.1
2021-7-16,2-160-221,1284,2.0594,0.9242,1.434,0.7625,3.1,1.1
2021-7-16,2-160-222,1323,2.0709,0.8894,1.3908,0.7625,3.1,1.1
2021-7-16,2-161-111,1938,3.6044,1.0336,2.6197,0.6029,2.5,1.1
2021-7-16,2-161-112,1941,3.5823,1.0291,2.5646,0.6029,2.5,1.1
2021-7-16,2-161-121,1134,1.8656,0.7937,1.1246,0.6029,2.5,1.1
2021-7-16,2-161-122,1189,1.8722,0.8091,1.1765,0.6029,2.5,1.1
2021-7-16,2-162-211,2123,3.8049,1.2354,3.3146,0.9817,3.3,1.1
2021-7-16,2-162-212,2100,3.7762,1.2432,3.308,0.9817,3.3,1.1
2021-7-16,2-162-221,1343,2.0623,0.9416,1.5049,0.9817,3.3,1.1
2021-7-16,2-162-222,1304,2.0759,0.933,1.4488,0.9817,3.3,1.1
2021-7-16,2-163-211,2105,3.8345,1.1491,3.0228,0.7137,2.9,1
2021-7-16,2-163-212,2154,3.7362,1.1563,3.0338,0.7137,2.9,1
2021-7-16,2-163-221,1286,2.0556,0.9016,1.4521,0.7137,2.9,1
2021-7-16,2-163-222,1280,2.0592,0.8774,1.3911,0.7137,2.9,1
2021-7-16,2-164-211,2113,3.8012,1.1895,3.1015,0.7358,3,1.1
2021-7-16,2-164-212,2091,3.7646,1.1701,3.0532,0.7358,3,1.1
2021-7-16,2-164-221,1272,1.9322,0.928,1.3488,0.7358,3,1.1
2021-7-16,2-164-222,1239,1.9371,0.8881,1.33,0.7358,3,1.1
2021-7-16,2-165-211,2208,3.8307,1.126,2.9677,0.7735,3.2,1.1
2021-7-16,2-165-212,2020,3.7015,1.1224,2.947,0.7735,3.2,1.1
2021-7-16,2-165-221,1244,2.0006,0.9023,1.3982,0.7735,3.2,1.1
2021-7-16,2-165-222,1237,1.9931,0.8794,1.3416,0.7735,3.2,1.1
2021-7-16,2-166-211,1986,3.6253,1.1125,2.8149,0.7057,3,1
2021-7-16,2-166-212,2010,3.6305,1.1241,2.8561,0.7057,3,1
2021-7-16,2-166-221,1196,1.934,0.8552,1.2655,0.7057,3,1
2021-7-16,2-166-222,1232,1.9385,0.8884,1.2947,0.7057,3,1
2021-7-16,2-167-211,2068,3.5199,1.1565,2.7946,0.656,3.1,1.1
2021-7-16,2-167-212,1955,3.5058,1.1377,2.7466,0.656,3.1,1.1
2021-7-16,2-167-221,1191,1.7973,0.8733,1.2521,0.656,3.1,1.1
2021-7-16,2-167-222,1144,1.7961,0.8663,1.158,0.656,3.1,1.1
2021-7-16,2-168-111,2300,4.1226,1.2962,3.6665,0.8491,2.8,1.1
2021-7-16,2-168-112,2274,4.0604,1.2926,3.6449,0.8491,2.8,1.1
2021-7-16,2-168-121,1376,2.1644,0.9846,1.6208,0.8491,2.8,1.1
2021-7-16,2-168-122,1380,2.1459,0.9752,1.5806,0.8491,2.8,1.1
2021-7-16,2-169-111,2225,4.0616,1.203,3.3406,0.8423,2.8,1.1
2021-7-16,2-169-112,2175,3.9847,1.2239,3.3381,0.8423,2.8,1.1
2021-7-16,2-169-121,1359,2.107,0.9433,1.5394,0.8423,2.8,1.1
2021-7-16,2-169-122,1312,2.0792,0.9167,1.4888,0.8423,2.8,1.1
2021-7-16,2-170-211,2090,3.8098,1.1669,3.0845,0.7756,3.1,1.1
2021-7-16,2-170-212,2089,3.7944,1.1746,3.117,0.7756,3.1,1.1
2021-7-16,2-170-221,1249,1.9724,0.9056,1.3717,0.7756,3.1,1.1
2021-7-16,2-170-222,1250,1.9679,0.8924,1.3695,0.7756,3.1,1.1
2021-7-17,2-171-111,2223,3.8585,1.2384,3.2453,0.7459,2.9,1
2021-7-17,2-171-112,2127,3.813,1.2173,3.1803,0.7459,2.9,1
2021-7-17,2-171-121,1259,1.985,0.9106,1.4043,0.7459,2.9,1
2021-7-17,2-171-122,1250,1.9424,0.9162,1.4147,0.7459,2.9,1
2021-7-17,2-172-111,2222,4.0773,1.2477,3.4812,0.873,2.9,1.1
2021-7-17,2-172-112,2298,4.011,1.2319,3.4277,0.873,2.9,1.1
2021-7-17,2-172-121,1340,2.1262,0.9191,1.4779,0.873,2.9,1.1
2021-7-17,2-172-122,1287,2.0645,0.9389,1.4788,0.873,2.9,1.1
2021-7-17,2-173-111,2010,3.6697,1.1639,2.9729,0.7148,2.8,1
2021-7-17,2-173-112,1992,3.607,1.153,2.8795,0.7148,2.8,1
2021-7-17,2-173-121,1222,1.8913,0.8815,1.2764,0.7148,2.8,1
2021-7-17,2-173-122,1215,1.8726,0.8787,1.2655,0.7148,2.8,1
2021-7-17,2-174-111,2273,4.1276,1.304,3.6598,0.9211,2.8,1.1
2021-7-17,2-174-112,2271,4.0784,1.296,3.5741,0.9211,2.8,1.1
2021-7-17,2-174-121,1331,2.0476,0.9772,1.5505,0.9211,2.8,1.1
2021-7-17,2-174-122,1353,2.0462,1.0105,1.6223,0.9211,2.8,1.1
2021-7-17,2-175-211,2103,3.808,1.1572,3.0482,0.8572,3.1,1
2021-7-17,2-175-212,2064,3.7645,1.1392,2.9648,0.8572,3.1,1
2021-7-17,2-175-221,1264,2.0315,0.8995,1.3677,0.8572,3.1,1
2021-7-17,2-175-222,1274,1.9911,0.9381,1.4173,0.8572,3.1,1
2021-7-17,2-176-211,2084,3.7823,1.1733,3.0467,0.8094,3.1,1.1
2021-7-17,2-176-212,2057,3.7475,1.1518,2.9884,0.8094,3.1,1.1
2021-7-17,2-176-221,1280,2,0.9066,1.4048,0.8094,3.1,1.1
2021-7-17,2-176-222,1274,1.9716,0.9244,1.4239,0.8094,3.1,1.1
2021-7-17,2-177-211,2134,3.8911,1.1868,3.1977,0.8431,3.1,1.1
2021-7-17,2-177-212,2078,3.7903,1.1817,3.1736,0.8431,3.1,1.1
2021-7-17,2-177-221,1267,1.9618,0.9026,1.4206,0.8431,3.1,1.1
2021-7-17,2-177-222,1265,1.9912,0.9192,1.4152,0.8431,3.1,1.1
2021-7-17,2-178-111,2044,3.7668,1.1611,3.0362,0.7194,2.8,1
2021-7-17,2-178-112,2163,3.7844,1.1595,3.0414,0.7194,2.8,1
2021-7-17,2-178-121,1246,1.9241,0.9045,1.3333,0.7194,2.8,1
2021-7-17,2-178-122,1202,1.8877,0.914,1.3391,0.7194,2.8,1
2021-7-17,2-179-211,2182,3.8998,1.2261,3.1947,0.8633,3.3,1
2021-7-17,2-179-212,2116,3.8346,1.2261,3.2074,0.8633,3.3,1
2021-7-17,2-179-221,1303,2.0972,0.9442,1.5107,0.8633,3.3,1
2021-7-17,2-179-222,1316,2.0778,0.9571,1.5185,0.8633,3.3,1
2021-7-17,2-180-211,1982,3.5284,1.1339,2.8277,0.6919,3,1
2021-7-17,2-180-212,2025,3.6281,1.1319,2.8314,0.6919,3,1
2021-7-17,2-180-221,1239,1.9438,0.9006,1.3456,0.6919,3,1
2021-7-17,2-180-222,1223,1.9057,0.9169,1.3081,0.6919,3,1
2021-7-17,2-181-211,2013,3.6807,1.1184,2.8077,0.7346,3,1
2021-7-17,2-181-212,1943,3.5362,1.1167,2.6405,0.7346,3,1
2021-7-17,2-181-221,1224,1.9646,0.8848,1.3484,0.7346,3,1
2021-7-17,2-181-222,1242,1.947,0.9248,1.336,0.7346,3,1
2021-7-17,2-182-111,2187,4.007,1.1988,3.3176,0.7508,2.8,1.1
2021-7-17,2-182-112,2134,3.8865,1.2123,3.3359,0.7508,2.8,1.1
2021-7-17,2-182-121,1368,2.0947,0.9856,1.5653,0.7508,2.8,1.1
2021-7-17,2-182-122,1297,2.0636,0.9293,1.4384,0.7508,2.8,1.1
2021-7-17,2-183-211,2169,3.8552,1.144,3.1574,0.7532,3.2,1
2021-7-17,2-183-212,2066,3.7774,1.1434,3.0836,0.7532,3.2,1
2021-7-17,2-183-221,1265,2.015,0.8743,1.3176,0.7532,3.2,1
2021-7-17,2-183-222,1241,1.9415,0.8776,1.3544,0.7532,3.2,1
2021-7-17,2-184-111,2052,3.7561,1.1307,2.944,0.6054,2.8,0.9
2021-7-17,2-184-112,2040,3.6481,1.1369,2.9079,0.6054,2.8,0.9
2021-7-17,2-184-121,1300,1.9756,0.831,1.2501,0.6054,2.8,0.9
2021-7-17,2-184-122,1241,1.9326,0.8431,1.2668,0.6054,2.8,0.9
2021-7-17,2-185-111,2207,4.0574,1.2707,3.5746,0.8986,3.1,1
2021-7-17,2-185-112,2195,4.0444,1.2452,3.4658,0.8986,3.1,1
2021-7-17,2-185-121,1385,2.1398,0.9809,1.5802,0.8986,3.1,1
2021-7-17,2-185-122,1338,2.1111,0.9655,1.5724,0.8986,3.1,1
2021-7-17,2-186-111,2216,4.0535,1.217,3.3957,0.8504,2.9,1
2021-7-17,2-186-112,2145,3.9725,1.2085,3.3044,0.8504,2.9,1
2021-7-17,2-186-121,1333,2.1288,0.9559,1.5082,0.8504,2.9,1
2021-7-17,2-186-122,1291,2.059,0.969,1.5224,0.8504,2.9,1
2021-7-17,2-187-111,2054,3.7108,1.1734,2.9655,0.6789,2.6,1
2021-7-17,2-187-112,1998,3.6085,1.1521,2.8596,0.6789,2.6,1
2021-7-17,2-187-121,1239,1.9683,0.8833,1.3305,0.6789,2.6,1
2021-7-17,2-187-122,1227,1.9162,0.8731,1.2943,0.6789,2.6,1
2021-7-17,2-188-111,2235,3.9556,1.3113,3.4934,0.8793,3,1
2021-7-17,2-188-112,2154,3.9194,1.2585,3.3219,0.8793,3,1
2021-7-17,2-188-121,1344,2.1076,1.0029,1.5566,0.8793,3,1
2021-7-17,2-188-122,1303,2.073,0.9574,1.5214,0.8793,3,1
2021-7-17,2-189-211,2101,3.7619,1.2048,3.2177,0.9272,3.3,1
2021-7-17,2-189-212,2134,3.8662,1.207,3.2292,0.9272,3.3,1
2021-7-17,2-189-221,1294,2.0078,0.9721,1.5129,0.9272,3.3,1
2021-7-17,2-189-222,1281,1.9766,0.9736,1.4903,0.9272,3.3,1
2021-7-18,2-190-211,2109,3.7621,1.1808,3.0866,0.7368,3,1
2021-7-18,2-190-212,2049,3.7806,1.1741,3.016,0.7368,3,1
2021-7-18,2-190-221,1235,1.9168,0.8643,1.3276,0.7368,3,1
2021-7-18,2-190-222,1245,1.9438,0.8971,1.3222,0.7368,3,1
2021-7-18,2-191-211,2135,3.842,1.2286,3.2853,0.8633,3.2,1.1
2021-7-18,2-191-212,2078,3.7532,1.2046,3.1812,0.8633,3.2,1.1
2021-7-18,2-191-221,1289,2.0248,0.929,1.4501,0.8633,3.2,1.1
2021-7-18,2-191-222,1271,2.0011,0.956,1.4747,0.8633,3.2,1.1
2021-7-18,2-192-211,1913,3.5107,1.0884,2.6883,0.6685,2.9,1
2021-7-18,2-192-212,1934,3.5701,1.0885,2.693,0.6685,2.9,1
2021-7-18,2-192-221,1159,1.8614,0.8157,1.154,0.6685,2.9,1
2021-7-18,2-192-222,1176,1.8762,0.8279,1.2179,0.6685,2.9,1
2021-7-18,2-193-211,2242,4.1257,1.237,3.5012,0.8518,2.9,1.1
2021-7-18,2-193-212,1950,3.57,1.0799,2.6879,0.8518,2.9,1.1
2021-7-18,2-193-221,1344,2.1833,0.981,1.6024,0.8518,2.9,1.1
2021-7-18,2-193-222,1337,2.1692,0.9747,1.6019,0.8518,2.9,1.1
2021-7-19,2-194-111,2171,3.9849,1.2027,3.2594,0.7997,2.8,1
2021-7-19,2-194-112,2165,3.9022,1.209,3.2441,0.7997,2.8,1
2021-7-19,2-194-121,1336,2.1152,0.9199,1.4642,0.7997,2.8,1
2021-7-19,2-194-122,1309,2.0571,0.9478,1.5306,0.7997,2.8,1
2021-7-19,2-195-111,2138,3.8423,1.2075,3.188,0.8631,3,1.1
2021-7-19,2-195-112,2061,3.7188,1.2072,3.1495,0.8631,3,1.1
2021-7-19,2-195-121,1287,2.0116,0.919,1.3957,0.8631,3,1.1
2021-7-19,2-195-122,1278,1.9983,0.9186,1.417,0.8631,3,1.1
2021-7-19,2-196-111,2250,3.8888,1.2343,3.2809,0.8225,2.8,0.9
2021-7-19,2-196-112,2139,3.8341,1.2396,3.2501,0.8225,2.8,0.9
2021-7-19,2-196-121,1318,2.0457,0.9333,1.4226,0.8225,2.8,0.9
2021-7-19,2-196-122,1288,2.0068,0.9336,1.4327,0.8225,2.8,0.9
2021-7-19,2-197-111,2145,3.8642,1.2134,3.174,0.8678,3,1.1
2021-7-19,2-197-112,2069,3.7699,1.1692,3.0624,0.8678,3,1.1
2021-7-19,2-197-121,1291,2.0364,0.9503,1.489,0.8678,3,1.1
2021-7-19,2-197-122,1288,2.0045,0.9266,1.4495,0.8678,3,1.1
2021-7-19,2-198-211,2088,3.803,1.1747,3.1568,0.8554,3.4,1
2021-7-19,2-198-212,2103,3.8122,1.1747,3.159,0.8554,3.4,1
2021-7-19,2-198-221,1295,2.0452,0.9607,1.5353,0.8554,3.4,1
2021-7-19,2-198-222,1287,2.029,0.9337,1.4909,0.8554,3.4,1
2021-7-19,2-199-111,2163,3.8937,1.2628,3.3339,0.8007,3,1.1
2021-7-19,2-199-112,2116,3.8251,1.2499,3.2606,0.8007,3,1.1
2021-7-19,2-199-121,1312,2.0163,0.9757,1.5143,0.8007,3,1.1
2021-7-19,2-199-122,1307,1.9978,0.9757,1.5008,0.8007,3,1.1
2021-7-19,2-200-111,2130,3.801,1.2926,3.4624,0.7829,2.8,1
2021-7-19,2-200-112,2142,3.8672,1.2894,3.432,0.7829,2.8,1
2021-7-19,2-200-121,1337,2.0499,0.9933,1.5531,0.7829,2.8,1
2021-7-19,2-200-122,1309,2.0528,0.9841,1.562,0.7829,2.8,1
2021-7-19,2-201-111,2103,3.7839,1.1837,3.1459,0.7499,2.8,1
2021-7-19,2-201-112,2075,3.796,1.1906,3.1465,0.7499,2.8,1
2021-7-19,2-201-121,1305,2.0605,0.9576,1.4819,0.7499,2.8,1
2021-7-19,2-201-122,1285,2.0419,0.9293,1.4981,0.7499,2.8,1
2021-7-19,2-202-111,2012,3.6489,1.1783,3.0258,0.708,3,1
2021-7-19,2-202-112,2052,3.6938,1.1877,3.0693,0.708,3,1
2021-7-19,2-202-121,1234,1.9584,0.8994,1.3885,0.708,3,1
2021-7-19,2-202-122,1223,1.9326,0.9172,1.3894,0.708,3,1
2021-7-20,2-203-211,2239,4.0079,1.1901,3.2833,0.9038,3.1,1
2021-7-20,2-203-212,2177,3.9808,1.1816,3.2611,0.9038,3.1,1
2021-7-20,2-203-221,1302,2.099,0.8967,1.4422,0.9038,3.1,1
2021-7-20,2-203-222,1301,2.0807,0.9321,1.4713,0.9038,3.1,1
2021-7-20,2-204-211,2062,3.7604,1.1477,2.9846,0.7404,2.8,0.9
2021-7-20,2-204-212,2024,3.7129,1.1401,2.9244,0.7404,2.8,0.9
2021-7-20,2-204-221,1171,1.8226,0.7946,0.9999,0.7404,2.8,0.9
2021-7-20,2-204-222,1230,1.9061,0.9018,1.3169,0.7404,2.8,0.9
2021-7-20,2-205-211,2042,3.6948,1.1653,2.9859,0.7324,2.9,0.9
2021-7-20,2-205-212,2036,3.6753,1.1517,2.9561,0.7324,2.9,0.9
2021-7-20,2-205-221,1222,1.9168,0.8652,1.3189,0.7324,2.9,0.9
2021-7-20,2-205-222,1223,1.9387,0.8838,1.341,0.7324,2.9,0.9
2021-7-20,2-206-211,2035,3.7081,1.1359,2.9403,0.7431,3,1
2021-7-20,2-206-212,1951,3.5869,1.1337,2.8855,0.7431,3,1
2021-7-20,2-206-221,1226,1.9185,0.8975,1.3362,0.7431,3,1
2021-7-20,2-206-222,1238,1.9564,0.9041,1.3396,0.7431,3,1
2021-7-20,2-207-211,2186,3.9639,1.2283,3.3039,0.8958,3.1,1
2021-7-20,2-207-212,2096,3.8197,1.2112,3.2226,0.8958,3.1,1
2021-7-20,2-207-221,1295,2.0042,0.981,1.5105,0.8958,3.1,1
2021-7-20,2-207-222,1283,1.9724,0.9737,1.516,0.8958,3.1,1
2021-7-20,2-208-211,2073,3.8082,1.1962,3.2048,0.9043,3.1,0.9
2021-7-20,2-208-212,2133,3.9117,1.1868,3.2126,0.9043,3.1,0.9
2021-7-20,2-208-221,1259,1.9812,0.8972,1.3778,0.9043,3.1,0.9
2021-7-20,2-208-222,1244,1.9787,0.9131,1.3933,0.9043,3.1,0.9
2021-7-21,2-209-111,1929,3.5299,1.0806,2.6341,0.5324,2.5,0.9
2021-7-21,2-209-112,1925,3.5232,1.0713,2.5974,0.5324,2.5,0.9
2021-7-21,2-209-121,1222,1.9433,0.8314,1.243,0.5324,2.5,0.9
2021-7-21,2-209-122,1137,1.8049,0.8198,1.0982,0.5324,2.5,0.9
2021-7-21,2-210-211,1872,3.3789,1.0501,2.4888,0.6699,2.9,0.9
2021-7-21,2-210-212,1835,3.3712,1.0503,2.4821,0.6699,2.9,0.9
2021-7-21,2-210-221,1159,1.8377,0.8061,1.126,0.6699,2.9,0.9
2021-7-21,2-210-222,1159,1.8348,0.8214,1.1668,0.6699,2.9,0.9
2021-7-21,2-211-111,2020,3.7009,1.1391,2.9655,0.5827,2.5,1
2021-7-21,2-211-112,2012,3.625,1.135,2.9183,0.5827,2.5,1
2021-7-21,2-211-121,1236,1.9607,0.8834,1.3393,0.5827,2.5,1
2021-7-21,2-211-122,1230,1.9276,0.885,1.3523,0.5827,2.5,1
2021-7-21,2-212-111,1993,3.6366,1.0892,2.7214,0.6658,2.6,0.9
2021-7-21,2-212-112,1943,3.5368,1.0675,2.6632,0.6658,2.6,0.9
2021-7-21,2-212-121,1107,1.7086,0.8945,1.1645,0.6658,2.6,0.9
2021-7-21,2-212-122,1226,1.9251,0.8312,1.2651,0.6658,2.6,0.9
2021-7-21,2-213-211,1994,3.6498,1.1249,2.858,0.7205,2.9,0.9
2021-7-21,2-213-212,2006,3.6166,1.1138,2.8486,0.7205,2.9,0.9
2021-7-21,2-213-221,1222,1.9653,0.8532,1.3213,0.7205,2.9,0.9
2021-7-21,2-213-222,1214,1.9236,0.8677,1.3128,0.7205,2.9,0.9
2021-7-21,2-214-211,2088,3.8109,1.1829,3.1681,0.8421,3,1
2021-7-21,2-214-212,2107,3.8087,1.1878,3.1686,0.8421,3,1
2021-7-21,2-214-221,1296,2.0142,0.9605,1.5138,0.8421,3,1
2021-7-21,2-214-222,1268,1.972,0.9564,1.4519,0.8421,3,1
2021-7-21,2-215-211,2253,4.0437,1.3029,3.5965,1.001,3.2,1
2021-7-21,2-215-212,2193,3.9381,1.3042,3.5859,1.001,3.2,1
2021-7-21,2-215-221,1361,2.1165,1.0348,1.6583,1.001,3.2,1
2021-7-21,2-215-222,1338,2.0568,1.0179,1.6439,1.001,3.2,1
2021-7-22,2-216-211,2099,3.7599,1.1913,3.1402,0.8789,3.1,1
2021-7-22,2-216-212,2057,3.7453,1.1479,3.0322,0.8789,3.1,1
2021-7-22,2-216-221,1286,2.0216,0.9176,1.4513,0.8789,3.1,1
2021-7-22,2-216-222,1251,2.0048,0.889,1.392,0.8789,3.1,1
2021-7-22,2-217-211,2148,3.9393,1.1804,3.2166,0.7396,2.9,0.9
2021-7-22,2-217-212,2128,3.8409,1.1826,3.2058,0.7396,2.9,0.9
2021-7-22,2-217-221,1310,2.0838,0.9287,1.4367,0.7396,2.9,0.9
2021-7-22,2-217-222,1279,2.0548,0.9325,1.4634,0.7396,2.9,0.9
2021-7-22,2-218-211,2055,3.7245,1.1416,2.9819,0.7981,3,1
2021-7-22,2-218-212,2014,3.6772,1.1496,2.9345,0.7981,3,1
2021-7-22,2-218-221,1291,1.9233,0.8725,1.3162,0.7981,3,1
2021-7-22,2-218-222,1207,1.8891,0.8834,1.3169,0.7981,3,1
2021-7-22,2-219-211,2096,3.7454,1.2399,3.1746,0.9422,3.2,1
2021-7-22,2-219-212,2081,3.7115,1.2303,3.1862,0.9422,3.2,1
2021-7-22,2-219-221,1301,2.0116,0.9464,1.4709,0.9422,3.2,1
2021-7-22,2-219-222,1289,2.0084,0.9553,1.4779,0.9422,3.2,1
2021-7-22,2-220-211,2055,3.7271,1.1564,2.9364,0.7002,3.1,1
2021-7-22,2-220-212,2024,3.687,1.1401,2.88,0.7002,3.1,1
2021-7-22,2-220-221,1232,1.9464,0.8808,1.325,0.7002,3.1,1
2021-7-22,2-220-222,1224,1.891,0.8904,1.2981,0.7002,3.1,1
2021-7-22,2-221-111,1996,3.5999,1.1281,2.8214,0.6021,2.8,1
2021-7-22,2-221-112,1954,3.5392,1.1205,2.7849,0.6021,2.8,1
2021-7-22,2-221-121,1188,1.8759,0.8562,1.2458,0.6021,2.8,1
2021-7-22,2-221-122,1201,1.8842,0.8659,1.271,0.6021,2.8,1
2021-7-22,2-222-211,1850,3.3983,1.048,2.4617,0.6184,2.8,0.9
2021-7-22,2-222-212,1816,3.3082,1.0308,2.3872,0.6184,2.8,0.9
2021-7-22,2-222-221,1159,1.8436,0.7923,1.1463,0.6184,2.8,0.9
2021-7-22,2-222-222,1119,1.799,0.8023,1.1228,0.6184,2.8,0.9
2021-7-22,2-223-111,2041,3.7186,1.1716,3.0697,0.789,2.7,1
2021-7-22,2-223-112,2026,3.7225,1.1689,3.0544,0.789,2.7,1
2021-7-22,2-223-121,1255,1.9518,0.9369,1.408,0.789,2.7,1
2021-7-22,2-223-122,1248,1.9503,0.9241,1.3745,0.789,2.7,1
2021-7-22,2-224-211,2036,3.7372,1.1264,2.9358,0.8376,3.1,1
2021-7-22,2-224-212,2054,3.7881,1.1202,2.9212,0.8376,3.1,1
2021-7-22,2-224-221,1277,2.031,0.901,1.407,0.8376,3.1,1
2021-7-22,2-224-222,1267,2.0006,0.8968,1.3994,0.8376,3.1,1
2021-7-22,2-225-211,1939,3.5198,1.0759,2.6829,0.7196,2.9,0.9
2021-7-22,2-225-212,1921,3.4898,1.0758,2.6533,0.7196,2.9,0.9
